,Province/State,Country/Region,Lat,Long,Date,Recovered
28412,,Costa Rica,9.7489,-83.7534,5/13/20,4.0
28413,,Cote d'Ivoire,7.54,-5.5471,5/13/20,80.0
28414,,Croatia,45.1,15.2,5/13/20,2.0
28415,,Diamond Princess,0.0,0.0,5/13/20,0.0
28416,,Cuba,22.0,-80.0,5/13/20,1.0
28417,,Cyprus,35.1264,33.4299,5/13/20,-48.0
28418,,Czechia,49.8175,15.472999999999999,5/13/20,-20.0
28419,Faroe Islands,Denmark,61.8926,-6.9118,5/13/20,0.0
28420,Greenland,Denmark,71.7069,-42.6043,5/13/20,0.0
28421,,Denmark,56.2639,9.5018,5/13/20,-169.0
28422,,Djibouti,11.8251,42.5903,5/13/20,0.0
28423,,Dominica,15.415,-61.371,5/13/20,0.0
28424,,Dominican Republic,18.7357,-70.1627,5/13/20,-351.0
28425,,Ecuador,-1.8312,-78.1834,5/13/20,0.0
28426,,Egypt,26.0,30.0,5/13/20,6.0
28427,,El Salvador,13.7942,-88.8965,5/13/20,1.0
28428,,Equatorial Guinea,1.5,10.0,5/13/20,0.0
28429,,Eritrea,15.1794,39.7823,5/13/20,0.0
28430,,Estonia,58.5953,25.0136,5/13/20,-26.0
28431,,Eswatini,-26.5225,31.4659,5/13/20,20.0
28432,,Ethiopia,9.145,40.4897,5/13/20,1.0
28433,,Fiji,-17.7134,178.065,5/13/20,0.0
28434,,Finland,64.0,26.0,5/13/20,-300.0
28435,French Guiana,France,3.9339,-53.1258,5/13/20,2.0
28436,French Polynesia,France,-17.6797,149.4068,5/13/20,-2.0
28437,Guadeloupe,France,16.25,-61.5833,5/13/20,-5.0
28438,Martinique,France,14.6415,-61.0242,5/13/20,-8.0
28439,Mayotte,France,-12.8275,45.1662,5/13/20,135.0
28440,New Caledonia,France,-20.9043,165.618,5/13/20,0.0
28441,Reunion,France,-21.1351,55.2471,5/13/20,0.0
28442,Saint Barthelemy,France,17.9,-62.8333,5/13/20,0.0
28443,St Martin,France,18.0708,-63.0501,5/13/20,0.0
28444,,France,46.2276,2.2137,5/13/20,-297.0
28445,,Gabon,-0.8037,11.6094,5/13/20,5.0
28446,,Gambia,13.4432,-15.3101,5/13/20,0.0
28447,,Georgia,42.3154,43.3569,5/13/20,-9.0
28448,,Germany,51.0,9.0,5/13/20,-83.0
28449,,Ghana,7.9465,-1.0232,5/13/20,20.0
28450,,Grenada,12.1165,-61.678999999999995,5/13/20,0.0
28451,,Greece,39.0742,21.8243,5/13/20,0.0
28452,,Guatemala,15.7835,-90.2308,5/13/20,-8.0
28453,,Guinea,9.9456,-9.6966,5/13/20,-62.0
28454,,Guinea-Bissau,11.8037,-15.1804,5/13/20,0.0
28455,,Guyana,5.0,-58.75,5/13/20,5.0
28456,,Haiti,18.9712,-72.2852,5/13/20,0.0
28457,,Holy See,41.9029,12.4534,5/13/20,0.0
28458,,Honduras,15.2,-86.2419,5/13/20,21.0
28459,,Hungary,47.1625,19.5033,5/13/20,46.0
28460,,Iceland,64.9631,-19.0208,5/13/20,1.0
28461,,India,21.0,78.0,5/13/20,109.0
28462,,Indonesia,-0.7893,113.9213,5/13/20,42.0
28463,,Iran,32.0,53.0,5/13/20,136.0
28464,,Iraq,33.0,44.0,5/13/20,-50.0
28465,,Ireland,53.1424,-7.6921,5/13/20,2360.0
28466,,Israel,31.0,35.0,5/13/20,-91.0
28467,,Italy,43.0,12.0,5/13/20,1050.0
28468,,Jamaica,18.1096,-77.2975,5/13/20,3.0
28469,,Japan,36.0,138.0,5/13/20,151.0
28470,,Jordan,31.24,36.51,5/13/20,2.0
28471,,Kazakhstan,48.0196,66.9237,5/13/20,36.0
28472,,Kenya,-0.0236,37.9062,5/13/20,14.0
28473,,"Korea, South",36.0,128.0,5/13/20,42.0
28474,,Kuwait,29.5,47.75,5/13/20,-32.0
28475,,Kyrgyzstan,41.2044,74.7661,5/13/20,-4.0
28476,,Latvia,56.8796,24.6032,5/13/20,-163.0
28477,,Lebanon,33.8547,35.8623,5/13/20,2.0
28478,,Liberia,6.4281,-9.4295,5/13/20,16.0
28479,,Libya,26.3351,17.228331,5/13/20,0.0
28480,,Liechtenstein,47.14,9.55,5/13/20,0.0
28481,,Lithuania,55.1694,23.8813,5/13/20,41.0
28482,,Luxembourg,49.8153,6.1296,5/13/20,11.0
28483,,Madagascar,-18.7669,46.8691,5/13/20,6.0
28484,,Malaysia,2.5,112.5,5/13/20,-52.0
28485,,Maldives,3.2028,73.2207,5/13/20,11.0
28486,,Mali,17.570692,-3.996166000000001,5/13/20,-7.0
28487,,Malta,35.9375,14.3754,5/13/20,2.0
28488,,Mauritania,21.0079,10.9408,5/13/20,0.0
28489,,Mauritius,-20.2,57.5,5/13/20,0.0
28490,,Mexico,23.6345,-102.5528,5/13/20,-1780.0
28491,,Moldova,47.4116,28.3699,5/13/20,18.0
28492,,Monaco,43.7333,7.4167,5/13/20,2.0
28493,,Mongolia,46.8625,103.8467,5/13/20,-1.0
28494,,Montenegro,42.5,19.3,5/13/20,5.0
28495,,Morocco,31.7917,-7.0926,5/13/20,-40.0
28496,,Mozambique,-18.6657,35.5296,5/13/20,0.0
28497,,Namibia,-22.9576,18.4904,5/13/20,0.0
28498,,Nepal,28.1667,84.25,5/13/20,2.0
28499,Aruba,Netherlands,12.5186,-70.0358,5/13/20,2.0
28500,Curacao,Netherlands,12.1696,-68.99,5/13/20,0.0
28501,Sint Maarten,Netherlands,18.0425,-63.0548,5/13/20,0.0
28502,,Netherlands,52.1326,5.2913,5/13/20,0.0
28503,,New Zealand,-40.9006,174.886,5/13/20,5.0
28504,,Nicaragua,12.8654,-85.2072,5/13/20,0.0
28505,,Niger,17.6078,8.0817,5/13/20,-1.0
28506,,Nigeria,9.082,8.6753,5/13/20,54.0
28507,,North Macedonia,41.6086,21.7453,5/13/20,19.0
28508,,Norway,60.472,8.4689,5/13/20,0.0
28509,,Oman,21.0,57.0,5/13/20,39.0
28510,,Pakistan,30.3753,69.3451,5/13/20,-170.0
28511,,Panama,8.538,-80.7821,5/13/20,-1288.0
28512,,Papua New Guinea,-6.315,143.9555,5/13/20,0.0
28513,,Paraguay,-23.4425,-58.4438,5/13/20,6.0
28514,,Peru,-9.19,-75.0152,5/13/20,82.0
28515,,Philippines,13.0,122.0,5/13/20,38.0
28516,,Poland,51.9194,19.1451,5/13/20,-36.0
28517,,Portugal,39.3999,-8.2245,5/13/20,-295.0
28518,,Qatar,25.3548,51.1839,5/13/20,-55.0
28519,,Romania,45.9432,24.9668,5/13/20,-164.0
28520,,Russia,60.0,90.0,5/13/20,780.0
28521,,Rwanda,-1.9403,29.8739,5/13/20,8.0
28522,,Saint Kitts and Nevis,17.357822,-62.782998,5/13/20,0.0
28523,,Saint Lucia,13.9094,-60.9789,5/13/20,1.0
28524,,Saint Vincent and the Grenadines,12.9843,-61.2872,5/13/20,-3.0
28525,,San Marino,43.9424,12.4578,5/13/20,-31.0
28526,,Saudi Arabia,24.0,45.0,5/13/20,-155.0
28527,,Senegal,14.4974,-14.4524,5/13/20,13.0
28528,,Serbia,44.0165,21.0059,5/13/20,-86.0
28529,,Seychelles,-4.6796,55.492,5/13/20,0.0
28530,,Singapore,1.2833,103.8333,5/13/20,332.0
28531,,Slovakia,48.669,19.699,5/13/20,53.0
28532,,Slovenia,46.1512,14.9955,5/13/20,-2.0
28533,,Somalia,5.1521,46.1996,5/13/20,-1.0
28534,,South Africa,-30.5595,22.9375,5/13/20,388.0
28535,,Spain,40.0,-4.0,5/13/20,2.0
28536,,Sri Lanka,7.0,81.0,5/13/20,-7.0
28537,,Sudan,12.8628,30.2176,5/13/20,14.0
28538,,Suriname,3.9193,-56.0278,5/13/20,0.0
28539,,Sweden,63.0,16.0,5/13/20,0.0
28540,,Switzerland,46.8182,8.2275,5/13/20,300.0
28541,,Syria,34.8021,38.9968,5/13/20,0.0
28542,,Taiwan*,23.7,121.0,5/13/20,-1.0
28543,,Tanzania,-6.369,34.8888,5/13/20,0.0
28544,,Thailand,15.0,101.0,5/13/20,44.0
28545,,Timor-Leste,-8.8742,125.7275,5/13/20,0.0
28546,,Togo,8.6195,0.8248,5/13/20,1.0
28547,,Trinidad and Tobago,10.6918,-61.2225,5/13/20,0.0
28548,,Tunisia,34.0,9.0,5/13/20,6.0
28549,,Turkey,38.9637,35.2433,5/13/20,-283.0
28550,,Uganda,1.0,32.0,5/13/20,0.0
28551,,Ukraine,48.3794,31.1656,5/13/20,258.0
28552,,United Arab Emirates,24.0,54.0,5/13/20,-120.0
28553,Bermuda,United Kingdom,32.3078,-64.7505,5/13/20,0.0
28554,Cayman Islands,United Kingdom,19.3133,-81.2546,5/13/20,1.0
28555,Channel Islands,United Kingdom,49.3723,-2.3644,5/13/20,-2.0
28556,Gibraltar,United Kingdom,36.1408,-5.3536,5/13/20,-1.0
28557,Isle of Man,United Kingdom,54.2361,-4.5481,5/13/20,1.0
28558,Montserrat,United Kingdom,16.7425,-62.1874,5/13/20,0.0
28559,,United Kingdom,55.3781,-3.4360000000000004,5/13/20,0.0
28560,,Uruguay,-32.5228,-55.7658,5/13/20,4.0
28561,,US,37.0902,-95.7129,5/13/20,15589.0
28562,,Uzbekistan,41.3775,64.5853,5/13/20,44.0
28563,,Venezuela,6.4238,-66.5897,5/13/20,-15.0
28564,,Vietnam,16.0,108.0,5/13/20,-3.0
28565,,Zambia,-15.4167,28.2833,5/13/20,7.0
28566,,Zimbabwe,-20.0,30.0,5/13/20,3.0
28567,,West Bank and Gaza,31.9522,35.2332,5/13/20,-5.0
28568,,Laos,19.856270000000002,102.495496,5/13/20,1.0
28569,,Kosovo,42.602636,20.902977,5/13/20,-16.0
28570,,Burma,21.9162,95.956,5/13/20,1.0
28571,Anguilla,United Kingdom,18.2206,-63.0686,5/13/20,0.0
28572,British Virgin Islands,United Kingdom,18.4207,-64.64,5/13/20,0.0
28573,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,5/13/20,2.0
28574,,MS Zaandam,0.0,0.0,5/13/20,0.0
28575,,Botswana,-22.3285,24.6849,5/13/20,-5.0
28576,,Burundi,-3.3731,29.9189,5/13/20,0.0
28577,,Sierra Leone,8.460555000000001,-11.779889,5/13/20,25.0
28578,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,5/13/20,6.0
28579,,Malawi,-13.254307999999998,34.301525,5/13/20,0.0
28580,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,5/13/20,0.0
28581,Saint Pierre and Miquelon,France,46.8852,-56.3159,5/13/20,0.0
28582,,South Sudan,6.8770000000000024,31.307,5/13/20,0.0
28583,,Western Sahara,24.2155,-12.8858,5/13/20,0.0
28584,,Sao Tome and Principe,0.18636,6.613081,5/13/20,0.0
28585,,Yemen,15.552726999999999,48.516388,5/13/20,0.0
28586,,Comoros,-11.6455,43.3333,5/13/20,0.0
28587,,Tajikistan,38.861034000000004,71.276093,5/13/20,0.0
28588,,Lesotho,-29.609988,28.233608,5/13/20,0.0
28589,,Afghanistan,33.0,65.0,5/14/20,5.0
28590,,Albania,41.1533,20.1683,5/14/20,0.0
28591,,Algeria,28.0339,1.6596,5/14/20,40.0
28592,,Andorra,42.5063,1.5218,5/14/20,12.0
28593,,Angola,-11.2027,17.8739,5/14/20,-1.0
28594,,Antigua and Barbuda,17.0608,-61.7964,5/14/20,0.0
28595,,Argentina,-38.4161,-63.6167,5/14/20,-285.0
28596,,Armenia,40.0691,45.0382,5/14/20,2.0
28597,Australian Capital Territory,Australia,-35.4735,149.0124,5/14/20,0.0
28598,New South Wales,Australia,-33.8688,151.2093,5/14/20,-14.0
28599,Northern Territory,Australia,-12.4634,130.8456,5/14/20,0.0
28600,Queensland,Australia,-28.0167,153.4,5/14/20,-1.0
28601,South Australia,Australia,-34.9285,138.6007,5/14/20,0.0
28602,Tasmania,Australia,-41.4545,145.9707,5/14/20,4.0
28603,Victoria,Australia,-37.8136,144.9631,5/14/20,22.0
28604,Western Australia,Australia,-31.9505,115.8605,5/14/20,-1.0
28605,,Austria,47.5162,14.5501,5/14/20,-55.0
28606,,Azerbaijan,40.1431,47.5769,5/14/20,-65.0
28607,,Bahamas,25.0343,-77.3963,5/14/20,-2.0
28608,,Bahrain,26.0275,50.55,5/14/20,135.0
28609,,Bangladesh,23.685,90.3563,5/14/20,-214.0
28610,,Barbados,13.1939,-59.5432,5/14/20,-8.0
28611,,Belarus,53.7098,27.9534,5/14/20,-280.0
28612,,Belgium,50.8333,4.0,5/14/20,-31.0
28613,,Belize,13.1939,-59.5432,5/14/20,0.0
28614,,Benin,9.3077,2.3158,5/14/20,-7.0
28615,,Bhutan,27.5142,90.4336,5/14/20,0.0
28616,,Bolivia,-16.2902,-63.5887,5/14/20,-9.0
28617,,Bosnia and Herzegovina,43.9159,17.6791,5/14/20,-16.0
28618,,Brazil,-14.235,-51.9253,5/14/20,-4772.0
28619,,Brunei,4.5353,114.7277,5/14/20,0.0
28620,,Bulgaria,42.7339,25.4858,5/14/20,9.0
28621,,Burkina Faso,12.2383,-1.5616,5/14/20,-4.0
28622,,Cabo Verde,16.5388,-23.0418,5/14/20,3.0
28623,,Cambodia,11.55,104.9167,5/14/20,0.0
28624,,Cameroon,3.8480000000000003,11.5021,5/14/20,-9.0
28625,,Canada,56.1304,-106.3468,5/14/20,-195.0
28626,,Central African Republic,6.6111,20.9394,5/14/20,0.0
28627,,Chad,15.4542,18.7322,5/14/20,3.0
28628,,Chile,-35.6751,-71.543,5/14/20,50.0
28629,Anhui,China,31.8257,117.2264,5/14/20,0.0
28630,Beijing,China,40.1824,116.4142,5/14/20,-1.0
28631,Chongqing,China,30.0572,107.874,5/14/20,0.0
28632,Fujian,China,26.0789,117.9874,5/14/20,1.0
28633,Gansu,China,37.8099,101.0583,5/14/20,0.0
28634,Guangdong,China,23.3417,113.4244,5/14/20,-1.0
28635,Guangxi,China,23.8298,108.7881,5/14/20,0.0
28636,Guizhou,China,26.8154,106.8748,5/14/20,0.0
28637,Hainan,China,19.1959,109.7453,5/14/20,0.0
28638,Hebei,China,39.549,116.1306,5/14/20,0.0
28639,Heilongjiang,China,47.861999999999995,127.7615,5/14/20,-1.0
28640,Henan,China,33.882,113.61399999999999,5/14/20,0.0
28641,Hong Kong,China,22.3,114.2,5/14/20,-16.0
28642,Hubei,China,30.9756,112.2707,5/14/20,0.0
28643,Hunan,China,27.6104,111.7088,5/14/20,0.0
28644,Inner Mongolia,China,44.0935,113.9448,5/14/20,4.0
28645,Jiangsu,China,32.9711,119.455,5/14/20,0.0
28646,Jiangxi,China,27.614,115.7221,5/14/20,0.0
28647,Jilin,China,43.6661,126.1923,5/14/20,0.0
28648,Liaoning,China,41.2956,122.6085,5/14/20,0.0
28649,Macau,China,22.1667,113.55,5/14/20,-1.0
28650,Ningxia,China,37.2692,106.1655,5/14/20,0.0
28651,Qinghai,China,35.7452,95.9956,5/14/20,0.0
28652,Shaanxi,China,35.1917,108.8701,5/14/20,3.0
28653,Shandong,China,36.3427,118.1498,5/14/20,1.0
28654,Shanghai,China,31.201999999999998,121.4491,5/14/20,3.0
28655,Shanxi,China,37.5777,112.2922,5/14/20,0.0
28656,Sichuan,China,30.6171,102.7103,5/14/20,0.0
28657,Tianjin,China,39.3054,117.323,5/14/20,-1.0
28658,Tibet,China,31.6927,88.0924,5/14/20,0.0
28659,Xinjiang,China,41.1129,85.2401,5/14/20,0.0
28660,Yunnan,China,24.974,101.48700000000001,5/14/20,0.0
28661,Zhejiang,China,29.1832,120.0934,5/14/20,0.0
28662,,Colombia,4.5709,-74.2973,5/14/20,63.0
28663,,Congo (Brazzaville),-4.0383,21.7587,5/14/20,34.0
28664,,Congo (Kinshasa),-4.0383,21.7587,5/14/20,7.0
28665,,Costa Rica,9.7489,-83.7534,5/14/20,1.0
28666,,Cote d'Ivoire,7.54,-5.5471,5/14/20,-54.0
28667,,Croatia,45.1,15.2,5/14/20,-10.0
28668,,Diamond Princess,0.0,0.0,5/14/20,0.0
28669,,Cuba,22.0,-80.0,5/14/20,8.0
28670,,Cyprus,35.1264,33.4299,5/14/20,32.0
28671,,Czechia,49.8175,15.472999999999999,5/14/20,36.0
28672,Faroe Islands,Denmark,61.8926,-6.9118,5/14/20,0.0
28673,Greenland,Denmark,71.7069,-42.6043,5/14/20,0.0
28674,,Denmark,56.2639,9.5018,5/14/20,59.0
28675,,Djibouti,11.8251,42.5903,5/14/20,-9.0
28676,,Dominica,15.415,-61.371,5/14/20,0.0
28677,,Dominican Republic,18.7357,-70.1627,5/14/20,130.0
28678,,Ecuador,-1.8312,-78.1834,5/14/20,0.0
28679,,Egypt,26.0,30.0,5/14/20,-20.0
28680,,El Salvador,13.7942,-88.8965,5/14/20,6.0
28681,,Equatorial Guinea,1.5,10.0,5/14/20,0.0
28682,,Eritrea,15.1794,39.7823,5/14/20,0.0
28683,,Estonia,58.5953,25.0136,5/14/20,132.0
28684,,Eswatini,-26.5225,31.4659,5/14/20,-17.0
28685,,Ethiopia,9.145,40.4897,5/14/20,-2.0
28686,,Fiji,-17.7134,178.065,5/14/20,0.0
28687,,Finland,64.0,26.0,5/14/20,0.0
28688,French Guiana,France,3.9339,-53.1258,5/14/20,-2.0
28689,French Polynesia,France,-17.6797,149.4068,5/14/20,1.0
28690,Guadeloupe,France,16.25,-61.5833,5/14/20,0.0
28691,Martinique,France,14.6415,-61.0242,5/14/20,0.0
28692,Mayotte,France,-12.8275,45.1662,5/14/20,-135.0
28693,New Caledonia,France,-20.9043,165.618,5/14/20,0.0
28694,Reunion,France,-21.1351,55.2471,5/14/20,0.0
28695,Saint Barthelemy,France,17.9,-62.8333,5/14/20,0.0
28696,St Martin,France,18.0708,-63.0501,5/14/20,0.0
28697,,France,46.2276,2.2137,5/14/20,181.0
28698,,Gabon,-0.8037,11.6094,5/14/20,15.0
28699,,Gambia,13.4432,-15.3101,5/14/20,0.0
28700,,Georgia,42.3154,43.3569,5/14/20,-12.0
28701,,Germany,51.0,9.0,5/14/20,100.0
28702,,Ghana,7.9465,-1.0232,5/14/20,140.0
28703,,Grenada,12.1165,-61.678999999999995,5/14/20,1.0
28704,,Greece,39.0742,21.8243,5/14/20,0.0
28705,,Guatemala,15.7835,-90.2308,5/14/20,7.0
28706,,Guinea,9.9456,-9.6966,5/14/20,-1.0
28707,,Guinea-Bissau,11.8037,-15.1804,5/14/20,0.0
28708,,Guyana,5.0,-58.75,5/14/20,-4.0
28709,,Haiti,18.9712,-72.2852,5/14/20,1.0
28710,,Holy See,41.9029,12.4534,5/14/20,0.0
28711,,Honduras,15.2,-86.2419,5/14/20,-10.0
28712,,Hungary,47.1625,19.5033,5/14/20,-28.0
28713,,Iceland,64.9631,-19.0208,5/14/20,-4.0
28714,,India,21.0,78.0,5/14/20,-411.0
28715,,Indonesia,-0.7893,113.9213,5/14/20,7.0
28716,,Iran,32.0,53.0,5/14/20,40.0
28717,,Iraq,33.0,44.0,5/14/20,-1.0
28718,,Ireland,53.1424,-7.6921,5/14/20,-2360.0
28719,,Israel,31.0,35.0,5/14/20,140.0
28720,,Italy,43.0,12.0,5/14/20,-755.0
28721,,Jamaica,18.1096,-77.2975,5/14/20,-8.0
28722,,Japan,36.0,138.0,5/14/20,559.0
28723,,Jordan,31.24,36.51,5/14/20,-1.0
28724,,Kazakhstan,48.0196,66.9237,5/14/20,-62.0
28725,,Kenya,-0.0236,37.9062,5/14/20,-19.0
28726,,"Korea, South",36.0,128.0,5/14/20,-8.0
28727,,Kuwait,29.5,47.75,5/14/20,26.0
28728,,Kyrgyzstan,41.2044,74.7661,5/14/20,-8.0
28729,,Latvia,56.8796,24.6032,5/14/20,0.0
28730,,Lebanon,33.8547,35.8623,5/14/20,-2.0
28731,,Liberia,6.4281,-9.4295,5/14/20,-12.0
28732,,Libya,26.3351,17.228331,5/14/20,0.0
28733,,Liechtenstein,47.14,9.55,5/14/20,0.0
28734,,Lithuania,55.1694,23.8813,5/14/20,-32.0
28735,,Luxembourg,49.8153,6.1296,5/14/20,17.0
28736,,Madagascar,-18.7669,46.8691,5/14/20,-5.0
28737,,Malaysia,2.5,112.5,5/14/20,12.0
28738,,Maldives,3.2028,73.2207,5/14/20,-6.0
28739,,Mali,17.570692,-3.996166000000001,5/14/20,10.0
28740,,Malta,35.9375,14.3754,5/14/20,5.0
28741,,Mauritania,21.0079,10.9408,5/14/20,1.0
28742,,Mauritius,-20.2,57.5,5/14/20,0.0
28743,,Mexico,23.6345,-102.5528,5/14/20,430.0
28744,,Moldova,47.4116,28.3699,5/14/20,-55.0
28745,,Monaco,43.7333,7.4167,5/14/20,-2.0
28746,,Mongolia,46.8625,103.8467,5/14/20,0.0
28747,,Montenegro,42.5,19.3,5/14/20,-7.0
28748,,Morocco,31.7917,-7.0926,5/14/20,39.0
28749,,Mozambique,-18.6657,35.5296,5/14/20,1.0
28750,,Namibia,-22.9576,18.4904,5/14/20,1.0
28751,,Nepal,28.1667,84.25,5/14/20,-2.0
28752,Aruba,Netherlands,12.5186,-70.0358,5/14/20,0.0
28753,Curacao,Netherlands,12.1696,-68.99,5/14/20,0.0
28754,Sint Maarten,Netherlands,18.0425,-63.0548,5/14/20,0.0
28755,,Netherlands,52.1326,5.2913,5/14/20,0.0
28756,,New Zealand,-40.9006,174.886,5/14/20,1.0
28757,,Nicaragua,12.8654,-85.2072,5/14/20,0.0
28758,,Niger,17.6078,8.0817,5/14/20,9.0
28759,,Nigeria,9.082,8.6753,5/14/20,-1.0
28760,,North Macedonia,41.6086,21.7453,5/14/20,-18.0
28761,,Norway,60.472,8.4689,5/14/20,0.0
28762,,Oman,21.0,57.0,5/14/20,-25.0
28763,,Pakistan,30.3753,69.3451,5/14/20,709.0
28764,,Panama,8.538,-80.7821,5/14/20,-33.0
28765,,Papua New Guinea,-6.315,143.9555,5/14/20,0.0
28766,,Paraguay,-23.4425,-58.4438,5/14/20,-7.0
28767,,Peru,-9.19,-75.0152,5/14/20,-173.0
28768,,Philippines,13.0,122.0,5/14/20,-59.0
28769,,Poland,51.9194,19.1451,5/14/20,7.0
28770,,Portugal,39.3999,-8.2245,5/14/20,-153.0
28771,,Qatar,25.3548,51.1839,5/14/20,89.0
28772,,Romania,45.9432,24.9668,5/14/20,816.0
28773,,Russia,60.0,90.0,5/14/20,1036.0
28774,,Rwanda,-1.9403,29.8739,5/14/20,-7.0
28775,,Saint Kitts and Nevis,17.357822,-62.782998,5/14/20,0.0
28776,,Saint Lucia,13.9094,-60.9789,5/14/20,-1.0
28777,,Saint Vincent and the Grenadines,12.9843,-61.2872,5/14/20,0.0
28778,,San Marino,43.9424,12.4578,5/14/20,11.0
28779,,Saudi Arabia,24.0,45.0,5/14/20,-936.0
28780,,Senegal,14.4974,-14.4524,5/14/20,20.0
28781,,Serbia,44.0165,21.0059,5/14/20,36.0
28782,,Seychelles,-4.6796,55.492,5/14/20,0.0
28783,,Singapore,1.2833,103.8333,5/14/20,206.0
28784,,Slovakia,48.669,19.699,5/14/20,-25.0
28785,,Slovenia,46.1512,14.9955,5/14/20,6.0
28786,,Somalia,5.1521,46.1996,5/14/20,1.0
28787,,South Africa,-30.5595,22.9375,5/14/20,543.0
28788,,Spain,40.0,-4.0,5/14/20,708.0
28789,,Sri Lanka,7.0,81.0,5/14/20,47.0
28790,,Sudan,12.8628,30.2176,5/14/20,-25.0
28791,,Suriname,3.9193,-56.0278,5/14/20,0.0
28792,,Sweden,63.0,16.0,5/14/20,0.0
28793,,Switzerland,46.8182,8.2275,5/14/20,-300.0
28794,,Syria,34.8021,38.9968,5/14/20,0.0
28795,,Taiwan*,23.7,121.0,5/14/20,5.0
28796,,Tanzania,-6.369,34.8888,5/14/20,0.0
28797,,Thailand,15.0,101.0,5/14/20,-40.0
28798,,Timor-Leste,-8.8742,125.7275,5/14/20,0.0
28799,,Togo,8.6195,0.8248,5/14/20,-4.0
28800,,Trinidad and Tobago,10.6918,-61.2225,5/14/20,0.0
28801,,Tunisia,34.0,9.0,5/14/20,-8.0
28802,,Turkey,38.9637,35.2433,5/14/20,-511.0
28803,,Uganda,1.0,32.0,5/14/20,8.0
28804,,Ukraine,48.3794,31.1656,5/14/20,84.0
28805,,United Arab Emirates,24.0,54.0,5/14/20,-104.0
28806,Bermuda,United Kingdom,32.3078,-64.7505,5/14/20,0.0
28807,Cayman Islands,United Kingdom,19.3133,-81.2546,5/14/20,-4.0
28808,Channel Islands,United Kingdom,49.3723,-2.3644,5/14/20,-1.0
28809,Gibraltar,United Kingdom,36.1408,-5.3536,5/14/20,0.0
28810,Isle of Man,United Kingdom,54.2361,-4.5481,5/14/20,9.0
28811,Montserrat,United Kingdom,16.7425,-62.1874,5/14/20,0.0
28812,,United Kingdom,55.3781,-3.4360000000000004,5/14/20,0.0
28813,,Uruguay,-32.5228,-55.7658,5/14/20,-11.0
28814,,US,37.0902,-95.7129,5/14/20,-10159.0
28815,,Uzbekistan,41.3775,64.5853,5/14/20,-6.0
28816,,Venezuela,6.4238,-66.5897,5/14/20,0.0
28817,,Vietnam,16.0,108.0,5/14/20,8.0
28818,,Zambia,-15.4167,28.2833,5/14/20,-7.0
28819,,Zimbabwe,-20.0,30.0,5/14/20,-2.0
28820,,West Bank and Gaza,31.9522,35.2332,5/14/20,-2.0
28821,,Laos,19.856270000000002,102.495496,5/14/20,-1.0
28822,,Kosovo,42.602636,20.902977,5/14/20,19.0
28823,,Burma,21.9162,95.956,5/14/20,2.0
28824,Anguilla,United Kingdom,18.2206,-63.0686,5/14/20,0.0
28825,British Virgin Islands,United Kingdom,18.4207,-64.64,5/14/20,0.0
28826,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,5/14/20,-2.0
28827,,MS Zaandam,0.0,0.0,5/14/20,0.0
28828,,Botswana,-22.3285,24.6849,5/14/20,0.0
28829,,Burundi,-3.3731,29.9189,5/14/20,0.0
28830,,Sierra Leone,8.460555000000001,-11.779889,5/14/20,-25.0
28831,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,5/14/20,-6.0
28832,,Malawi,-13.254307999999998,34.301525,5/14/20,0.0
28833,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,5/14/20,0.0
28834,Saint Pierre and Miquelon,France,46.8852,-56.3159,5/14/20,0.0
28835,,South Sudan,6.8770000000000024,31.307,5/14/20,1.0
28836,,Western Sahara,24.2155,-12.8858,5/14/20,0.0
28837,,Sao Tome and Principe,0.18636,6.613081,5/14/20,0.0
28838,,Yemen,15.552726999999999,48.516388,5/14/20,0.0
28839,,Comoros,-11.6455,43.3333,5/14/20,3.0
28840,,Tajikistan,38.861034000000004,71.276093,5/14/20,0.0
28841,,Lesotho,-29.609988,28.233608,5/14/20,0.0
28842,,Afghanistan,33.0,65.0,5/15/20,11.0
28843,,Albania,41.1533,20.1683,5/15/20,5.0
28844,,Algeria,28.0339,1.6596,5/15/20,13.0
28845,,Andorra,42.5063,1.5218,5/15/20,-12.0
28846,,Angola,-11.2027,17.8739,5/15/20,3.0
28847,,Antigua and Barbuda,17.0608,-61.7964,5/15/20,0.0
28848,,Argentina,-38.4161,-63.6167,5/15/20,-7.0
28849,,Armenia,40.0691,45.0382,5/15/20,22.0
28850,Australian Capital Territory,Australia,-35.4735,149.0124,5/15/20,0.0
28851,New South Wales,Australia,-33.8688,151.2093,5/15/20,-4.0
28852,Northern Territory,Australia,-12.4634,130.8456,5/15/20,0.0
28853,Queensland,Australia,-28.0167,153.4,5/15/20,4.0
28854,South Australia,Australia,-34.9285,138.6007,5/15/20,1.0
28855,Tasmania,Australia,-41.4545,145.9707,5/15/20,-1.0
28856,Victoria,Australia,-37.8136,144.9631,5/15/20,-12.0
28857,Western Australia,Australia,-31.9505,115.8605,5/15/20,0.0
