,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
26596,0,Yemen,15.552727,48.516388,4/30/20,0.0,2.0,18.0
26597,0,Comoros,-11.6455,43.3333,4/30/20,1.0,0.0,7.0
26598,0,Tajikistan,38.861034,71.276093,4/30/20,15.0,0.0,1.0
26599,0,Lesotho,-29.609988,28.233608,4/30/20,0.0,0.0,0.0
26600,0,Afghanistan,33.0,65.0,5/1/20,164.0,4.0,47.0
26601,0,Albania,41.1533,20.1683,5/1/20,9.0,0.0,1178.0
26602,0,Algeria,28.0339,1.6596,5/1/20,148.0,3.0,0.0
26603,0,Andorra,42.5063,1.5218,5/1/20,0.0,1.0,0.0
26604,0,Angola,-11.2027,17.8739,5/1/20,3.0,0.0,479.0
26605,0,Antigua and Barbuda,17.0608,-61.7964,5/1/20,1.0,0.0,0.0
26606,0,Argentina,-38.4161,-63.6167,5/1/20,104.0,7.0,2.0
26607,0,Armenia,40.0691,45.0382,5/1/20,82.0,1.0,0.0
26608,Australian Capital Territory,Australia,-35.4735,149.0124,5/1/20,0.0,0.0,1.0
26609,New South Wales,Australia,-33.8688,151.2093,5/1/20,5.0,0.0,0.0
26610,Northern Territory,Australia,-12.4634,130.8456,5/1/20,-1.0,0.0,0.0
26611,Queensland,Australia,-28.0167,153.4,5/1/20,1.0,0.0,0.0
26612,South Australia,Australia,-34.9285,138.6007,5/1/20,0.0,0.0,0.0
26613,Tasmania,Australia,-41.4545,145.9707,5/1/20,0.0,0.0,0.0
26614,Victoria,Australia,-37.8136,144.9631,5/1/20,7.0,0.0,0.0
26615,Western Australia,Australia,-31.9505,115.8605,5/1/20,0.0,0.0,35.0
26616,0,Austria,47.5162,14.5501,5/1/20,79.0,5.0,0.0
26617,0,Azerbaijan,40.1431,47.5769,5/1/20,50.0,1.0,12.0
26618,0,Bahamas,25.0343,-77.3963,5/1/20,0.0,0.0,0.0
26619,0,Bahrain,26.0275,50.55,5/1/20,130.0,0.0,0.0
26620,0,Bangladesh,23.685,90.3563,5/1/20,571.0,2.0,4.0
26621,0,Barbados,13.1939,-59.5432,5/1/20,0.0,0.0,1.0
26622,0,Belarus,53.7098,27.9534,5/1/20,890.0,4.0,0.0
26623,0,Belgium,50.8333,4.0,5/1/20,513.0,109.0,0.0
26624,0,Benin,9.3077,2.3158,5/1/20,26.0,1.0,0.0
26625,0,Bhutan,27.5142,90.4336,5/1/20,0.0,0.0,1.0
26626,0,Bolivia,-16.2902,-63.5887,5/1/20,62.0,4.0,0.0
26627,0,Bosnia and Herzegovina,43.9159,17.6791,5/1/20,24.0,1.0,0.0
26628,0,Brazil,-14.235,-51.9253,5/1/20,5015.0,406.0,2.0
26629,0,Brunei,4.5353,114.7277,5/1/20,0.0,0.0,0.0
26630,0,Bulgaria,42.7339,25.4858,5/1/20,49.0,2.0,0.0
26631,0,Burkina Faso,12.2383,-1.5616,5/1/20,4.0,1.0,1.0
26632,0,Cabo Verde,16.5388,-23.0418,5/1/20,1.0,0.0,0.0
26633,0,Cambodia,11.55,104.9167,5/1/20,0.0,0.0,0.0
26634,0,Cameroon,3.848,11.5021,5/1/20,0.0,0.0,0.0
26635,Alberta,Canada,53.9333,-116.5765,5/1/20,218.0,2.0,0.0
26636,British Columbia,Canada,49.2827,-123.1207,5/1/20,33.0,1.0,0.0
26637,Grand Princess,Canada,37.6489,-122.6655,5/1/20,0.0,0.0,0.0
26638,Manitoba,Canada,53.7609,-98.8139,5/1/20,4.0,0.0,135.0
26639,New Brunswick,Canada,46.5653,-66.4619,5/1/20,0.0,0.0,4.0
26640,Newfoundland and Labrador,Canada,53.1355,-57.6604,5/1/20,1.0,0.0,2.0
26641,Nova Scotia,Canada,44.682,-63.7443,5/1/20,12.0,1.0,15.0
26642,Ontario,Canada,51.2538,-85.3232,5/1/20,485.0,60.0,20.0
26643,Prince Edward Island,Canada,46.5107,-63.4168,5/1/20,0.0,0.0,41.0
26644,Quebec,Canada,52.9399,-73.5491,5/1/20,1106.0,163.0,0.0
26645,Saskatchewan,Canada,52.9399,-106.4509,5/1/20,26.0,0.0,47.0
26646,0,Central African Republic,6.6111,20.9394,5/1/20,22.0,0.0,0.0
26647,0,Chad,15.4542,18.7322,5/1/20,0.0,0.0,199.0
26648,0,Chile,-35.6751,-71.543,5/1/20,985.0,7.0,0.0
26649,Anhui,China,31.8257,117.2264,5/1/20,0.0,0.0,0.0
26650,Beijing,China,40.1824,116.4142,5/1/20,0.0,0.0,197.0
26651,Chongqing,China,30.0572,107.874,5/1/20,0.0,0.0,10.0
26652,Fujian,China,26.0789,117.9874,5/1/20,0.0,0.0,0.0
26653,Gansu,China,37.8099,101.0583,5/1/20,0.0,0.0,55.0
26654,Guangdong,China,23.3417,113.4244,5/1/20,0.0,0.0,0.0
26655,Guangxi,China,23.8298,108.7881,5/1/20,0.0,0.0,85.0
26656,Guizhou,China,26.8154,106.8748,5/1/20,0.0,0.0,14.0
26657,Hainan,China,19.1959,109.7453,5/1/20,0.0,0.0,0.0
26658,Hebei,China,39.549,116.1306,5/1/20,0.0,0.0,0.0
26659,Heilongjiang,China,47.862,127.7615,5/1/20,0.0,0.0,3.0
26660,Henan,China,33.882,113.614,5/1/20,0.0,0.0,0.0
26661,Hong Kong,China,22.3,114.2,5/1/20,2.0,0.0,2.0
26662,Hubei,China,30.9756,112.2707,5/1/20,0.0,0.0,0.0
26663,Hunan,China,27.6104,111.7088,5/1/20,0.0,0.0,0.0
26664,Inner Mongolia,China,44.0935,113.9448,5/1/20,0.0,0.0,11.0
26665,Jiangsu,China,32.9711,119.455,5/1/20,0.0,0.0,0.0
26666,Jiangxi,China,27.614,115.7221,5/1/20,0.0,0.0,6.0
26667,Jilin,China,43.6661,126.1923,5/1/20,1.0,0.0,0.0
26668,Liaoning,China,41.2956,122.6085,5/1/20,0.0,0.0,0.0
26669,Macau,China,22.1667,113.55,5/1/20,0.0,0.0,1.0
26670,Ningxia,China,37.2692,106.1655,5/1/20,0.0,0.0,0.0
26671,Qinghai,China,35.7452,95.9956,5/1/20,0.0,0.0,0.0
26672,Shaanxi,China,35.1917,108.8701,5/1/20,0.0,0.0,0.0
26673,Shandong,China,36.3427,118.1498,5/1/20,0.0,0.0,1219.0
26674,Shanghai,China,31.202,121.4491,5/1/20,0.0,0.0,0.0
26675,Shanxi,China,37.5777,112.2922,5/1/20,0.0,0.0,0.0
26676,Sichuan,China,30.6171,102.7103,5/1/20,0.0,0.0,29.0
26677,Tianjin,China,39.3054,117.323,5/1/20,0.0,0.0,4800.0
26678,Tibet,China,31.6927,88.0924,5/1/20,0.0,0.0,0.0
26679,Xinjiang,China,41.1129,85.2401,5/1/20,0.0,0.0,0.0
26680,Yunnan,China,24.974,101.487,5/1/20,0.0,0.0,0.0
26681,Zhejiang,China,29.1832,120.0934,5/1/20,0.0,0.0,7.0
26682,0,Colombia,4.5709,-74.2973,5/1/20,499.0,21.0,99.0
26683,0,Congo (Brazzaville),-4.0383,21.7587,5/1/20,9.0,0.0,5.0
26684,0,Congo (Kinshasa),-4.0383,21.7587,5/1/20,32.0,1.0,0.0
26685,0,Costa Rica,9.7489,-83.7534,5/1/20,6.0,0.0,0.0
26686,0,Cote d'Ivoire,7.54,-5.5471,5/1/20,58.0,1.0,0.0
26687,0,Croatia,45.1,15.2,5/1/20,9.0,6.0,10.0
26688,0,Diamond Princess,0.0,0.0,5/1/20,0.0,0.0,50.0
26689,0,Cuba,22.0,-80.0,5/1/20,36.0,3.0,17.0
26690,0,Cyprus,35.1264,33.4299,5/1/20,7.0,0.0,1189.0
26691,0,Czechia,49.8175,15.473,5/1/20,55.0,4.0,120.0
26692,Faroe Islands,Denmark,61.8926,-6.9118,5/1/20,0.0,0.0,1112.0
26693,Greenland,Denmark,71.7069,-42.6043,5/1/20,0.0,0.0,31.0
26694,0,Denmark,56.2639,9.5018,5/1/20,153.0,8.0,3724.0
26695,0,Djibouti,11.8251,42.5903,5/1/20,8.0,0.0,172.0
26696,0,Dominican Republic,18.7357,-70.1627,5/1/20,316.0,12.0,8014.0
26697,0,Ecuador,-1.8312,-78.1834,5/1/20,1402.0,163.0,1.0
26698,0,Egypt,26.0,30.0,5/1/20,358.0,14.0,0.0
26699,0,El Salvador,13.7942,-88.8965,5/1/20,29.0,0.0,2.0
26700,0,Equatorial Guinea,1.5,10.0,5/1/20,0.0,0.0,129.0
26701,0,Eritrea,15.1794,39.7823,5/1/20,0.0,0.0,8.0
26702,0,Estonia,58.5953,25.0136,5/1/20,5.0,0.0,86.0
26703,0,Eswatini,-26.5225,31.4659,5/1/20,6.0,0.0,187.0
26704,0,Ethiopia,9.145,40.4897,5/1/20,2.0,0.0,14.0
26705,0,Fiji,-17.7134,178.065,5/1/20,0.0,0.0,116.0
26706,0,Finland,64.0,26.0,5/1/20,56.0,7.0,0.0
26707,French Guiana,France,3.9339,-53.1258,5/1/20,2.0,0.0,17.0
26708,French Polynesia,France,-17.6797,149.4068,5/1/20,0.0,0.0,1.0
26709,Guadeloupe,France,16.25,-61.5833,5/1/20,1.0,0.0,0.0
26710,Mayotte,France,-12.8275,45.1662,5/1/20,0.0,0.0,40.0
26711,New Caledonia,France,-20.9043,165.618,5/1/20,0.0,0.0,40.0
26712,Reunion,France,-21.1351,55.2471,5/1/20,2.0,0.0,0.0
26713,Saint Barthelemy,France,17.9,-62.8333,5/1/20,0.0,0.0,135.0
26714,St Martin,France,18.0708,-63.0501,5/1/20,0.0,0.0,0.0
26715,Martinique,France,14.6415,-61.0242,5/1/20,1.0,0.0,33.0
26716,0,France,46.2276,2.2137,5/1/20,0.0,218.0,4.0
26717,0,Gabon,-0.8037,11.6094,5/1/20,0.0,0.0,0.0
26718,0,Gambia,13.4432,-15.3101,5/1/20,1.0,0.0,1.0
26719,0,Georgia,42.3154,43.3569,5/1/20,27.0,1.0,971.0
26720,0,Germany,51.0,9.0,5/1/20,1068.0,113.0,114.0
26721,0,Ghana,7.9465,-1.0232,5/1/20,0.0,0.0,1.0
26722,0,Greece,39.0742,21.8243,5/1/20,21.0,0.0,0.0
26723,0,Guatemala,15.7835,-90.2308,5/1/20,45.0,0.0,8.0
26724,0,Guinea,9.9456,-9.6966,5/1/20,42.0,0.0,179.0
26725,0,Guyana,5.0,-58.75,5/1/20,0.0,0.0,2.0
26726,0,Haiti,18.9712,-72.2852,5/1/20,4.0,0.0,0.0
26727,0,Holy See,41.9029,12.4534,5/1/20,0.0,0.0,6.0
26728,0,Honduras,15.2,-86.2419,5/1/20,33.0,4.0,7.0
26729,0,Hungary,47.1625,19.5033,5/1/20,88.0,11.0,0.0
26730,0,Iceland,64.9631,-19.0208,5/1/20,1.0,0.0,0.0
26731,0,India,21.0,78.0,5/1/20,2394.0,69.0,0.0
26732,0,Indonesia,-0.7893,113.9213,5/1/20,433.0,8.0,16.0
26733,0,Iran,32.0,53.0,5/1/20,1006.0,63.0,0.0
26734,0,Iraq,33.0,44.0,5/1/20,68.0,1.0,18.0
26735,0,Ireland,53.1424,-7.6921,5/1/20,221.0,33.0,53.0
26736,0,Israel,31.0,35.0,5/1/20,155.0,3.0,44.0
26737,0,Italy,43.0,12.0,5/1/20,1965.0,269.0,0.0
26738,0,Jamaica,18.1096,-77.2975,5/1/20,10.0,0.0,30.0
26739,0,Japan,36.0,138.0,5/1/20,217.0,25.0,663.0
26740,0,Jordan,31.24,36.51,5/1/20,6.0,0.0,36.0
26741,0,Kazakhstan,48.0196,66.9237,5/1/20,195.0,0.0,0.0
26742,0,Kenya,-0.0236,37.9062,5/1/20,15.0,4.0,7.0
26743,0,"Korea, South",36.0,128.0,5/1/20,6.0,2.0,2114.0
26744,0,Kuwait,29.5,47.75,5/1/20,353.0,4.0,98.0
26745,0,Kyrgyzstan,41.2044,74.7661,5/1/20,10.0,0.0,375.0
26746,0,Latvia,56.8796,24.6032,5/1/20,12.0,1.0,333.0
26747,0,Lebanon,33.8547,35.8623,5/1/20,4.0,0.0,146.0
26748,0,Liberia,6.4281,-9.4295,5/1/20,11.0,2.0,334.0
26749,0,Liechtenstein,47.14,9.55,5/1/20,0.0,0.0,1462.0
26750,0,Lithuania,55.1694,23.8813,5/1/20,14.0,0.0,1.0
26751,0,Luxembourg,49.8153,6.1296,5/1/20,18.0,2.0,0.0
26752,0,Madagascar,-18.7669,46.8691,5/1/20,4.0,0.0,0.0
26753,0,Malaysia,2.5,112.5,5/1/20,69.0,1.0,0.0
26754,0,Maldives,3.2028,73.2207,5/1/20,23.0,0.0,5.0
26755,0,Malta,35.9375,14.3754,5/1/20,2.0,0.0,1352.0
26756,0,Mauritania,21.0079,10.9408,5/1/20,0.0,0.0,23.0
26757,0,Mauritius,-20.2,57.5,5/1/20,0.0,0.0,248.0
26758,0,Mexico,23.6345,-102.5528,5/1/20,1515.0,113.0,0.0
26759,0,Moldova,47.4116,28.3699,5/1/20,83.0,6.0,115.0
26760,0,Monaco,43.7333,7.4167,5/1/20,0.0,0.0,21.0
26761,0,Mongolia,46.8625,103.8467,5/1/20,0.0,0.0,2.0
26762,0,Montenegro,42.5,19.3,5/1/20,0.0,0.0,12.0
26763,0,Morocco,31.7917,-7.0926,5/1/20,146.0,1.0,407.0
26764,0,Namibia,-22.9576,18.4904,5/1/20,0.0,0.0,2516.0
26765,0,Nepal,28.1667,84.25,5/1/20,2.0,0.0,2.0
26766,Aruba,Netherlands,12.5186,-70.0358,5/1/20,0.0,0.0,10.0
26767,Curacao,Netherlands,12.1696,-68.99,5/1/20,0.0,0.0,0.0
26768,Sint Maarten,Netherlands,18.0425,-63.0548,5/1/20,1.0,0.0,0.0
26769,0,Netherlands,52.1326,5.2913,5/1/20,475.0,98.0,300.0
26770,0,New Zealand,-40.9006,174.886,5/1/20,6.0,1.0,0.0
26771,0,Nicaragua,12.8654,-85.2072,5/1/20,0.0,0.0,5.0
26772,0,Niger,17.6078,8.0817,5/1/20,9.0,1.0,0.0
26773,0,Nigeria,9.082,8.6753,5/1/20,238.0,10.0,14.0
26774,0,North Macedonia,41.6086,21.7453,5/1/20,29.0,4.0,0.0
26775,0,Norway,60.472,8.4689,5/1/20,45.0,0.0,3.0
26776,0,Oman,21.0,57.0,5/1/20,99.0,0.0,0.0
26777,0,Pakistan,30.3753,69.3451,5/1/20,1297.0,32.0,109.0
26778,0,Panama,8.538,-80.7821,5/1/20,188.0,4.0,4917.0
26779,0,Papua New Guinea,-6.315,143.9555,5/1/20,0.0,0.0,0.0
26780,0,Paraguay,-23.4425,-58.4438,5/1/20,67.0,0.0,222.0
26781,0,Peru,-9.19,-75.0152,5/1/20,3483.0,73.0,206.0
26782,0,Philippines,13.0,122.0,5/1/20,284.0,11.0,5.0
26783,0,Poland,51.9194,19.1451,5/1/20,228.0,7.0,0.0
26784,0,Portugal,39.3999,-8.2245,5/1/20,306.0,18.0,0.0
26785,0,Qatar,25.3548,51.1839,5/1/20,687.0,2.0,3.0
26786,0,Romania,45.9432,24.9668,5/1/20,327.0,27.0,0.0
26787,0,Russia,60.0,90.0,5/1/20,7933.0,96.0,0.0
26788,0,Rwanda,-1.9403,29.8739,5/1/20,6.0,0.0,0.0
26789,0,Saint Lucia,13.9094,-60.9789,5/1/20,0.0,0.0,18.0
26790,0,Saint Vincent and the Grenadines,12.9843,-61.2872,5/1/20,0.0,0.0,119.0
26791,0,San Marino,43.9424,12.4578,5/1/20,11.0,0.0,76.0
26792,0,Saudi Arabia,24.0,45.0,5/1/20,1344.0,7.0,18.0
26793,0,Senegal,14.4974,-14.4524,5/1/20,91.0,0.0,0.0
26794,0,Serbia,44.0165,21.0059,5/1/20,0.0,0.0,9.0
26795,0,Seychelles,-4.6796,55.492,5/1/20,0.0,0.0,0.0
26796,0,Singapore,1.2833,103.8333,5/1/20,932.0,1.0,47.0
26797,0,Slovakia,48.669,19.699,5/1/20,7.0,0.0,1.0
26798,0,Slovenia,46.1512,14.9955,5/1/20,5.0,1.0,0.0
26799,0,Somalia,5.1521,46.1996,5/1/20,0.0,0.0,1.0
26800,0,South Africa,-30.5595,22.9375,5/1/20,304.0,13.0,0.0
26801,0,Spain,40.0,-4.0,5/1/20,1781.0,0.0,0.0
26802,0,Sri Lanka,7.0,81.0,5/1/20,27.0,0.0,0.0
26803,0,Sudan,12.8628,30.2176,5/1/20,91.0,5.0,0.0
26804,0,Suriname,3.9193,-56.0278,5/1/20,0.0,0.0,0.0
26805,0,Sweden,63.0,16.0,5/1/20,428.0,67.0,0.0
26806,0,Switzerland,46.8182,8.2275,5/1/20,119.0,17.0,11.0
26807,0,Taiwan*,23.7,121.0,5/1/20,0.0,0.0,0.0
26808,0,Tanzania,-6.369,34.8888,5/1/20,0.0,0.0,0.0
26809,0,Thailand,15.0,101.0,5/1/20,6.0,0.0,0.0
26810,0,Togo,8.6195,0.8248,5/1/20,7.0,0.0,0.0
26811,0,Trinidad and Tobago,10.6918,-61.2225,5/1/20,0.0,0.0,0.0
26812,0,Tunisia,34.0,9.0,5/1/20,4.0,0.0,0.0
26813,0,Turkey,38.9637,35.2433,5/1/20,2188.0,84.0,0.0
26814,0,Uganda,1.0,32.0,5/1/20,2.0,0.0,0.0
26815,0,Ukraine,48.3794,31.1656,5/1/20,455.0,11.0,0.0
26816,0,United Arab Emirates,24.0,54.0,5/1/20,557.0,6.0,0.0
26817,Bermuda,United Kingdom,32.3078,-64.7505,5/1/20,0.0,0.0,0.0
26818,Cayman Islands,United Kingdom,19.3133,-81.2546,5/1/20,1.0,0.0,10.0
26819,Channel Islands,United Kingdom,49.3723,-2.3644,5/1/20,1.0,1.0,10.0
26820,Gibraltar,United Kingdom,36.1408,-5.3536,5/1/20,0.0,0.0,126.0
26821,Isle of Man,United Kingdom,54.2361,-4.5481,5/1/20,1.0,1.0,5.0
26822,Montserrat,United Kingdom,16.7425,-62.1874,5/1/20,0.0,0.0,0.0
26823,0,United Kingdom,55.3781,-3.4360000000000004,5/1/20,6201.0,739.0,0.0
26824,0,Uruguay,-32.5228,-55.7658,5/1/20,5.0,0.0,77.0
26825,0,US,37.0902,-95.7129,5/1/20,34037.0,1947.0,50.0
26826,0,Uzbekistan,41.3775,64.5853,5/1/20,47.0,0.0,0.0
26827,0,Venezuela,6.4238,-66.5897,5/1/20,2.0,-6.0,23.0
26828,0,Vietnam,16.0,108.0,5/1/20,0.0,0.0,0.0
26829,0,Zambia,-15.4167,28.2833,5/1/20,3.0,0.0,5.0
26830,0,Zimbabwe,-20.0,30.0,5/1/20,0.0,0.0,1.0
26831,Diamond Princess,Canada,0.0,0.0,5/1/20,1.0,0.0,7.0
26832,0,Dominica,15.415,-61.371,5/1/20,0.0,0.0,5.0
26833,0,Grenada,12.1165,-61.679,5/1/20,0.0,0.0,6.0
26834,0,Mozambique,-18.665695,35.529562,5/1/20,3.0,0.0,59.0
26835,0,Syria,34.802075,38.99681500000001,5/1/20,1.0,0.0,15.0
26836,0,Timor-Leste,-8.874217,125.727539,5/1/20,0.0,0.0,0.0
26837,0,Belize,13.1939,-59.5432,5/1/20,0.0,0.0,140.0
26838,0,Laos,19.85627,102.495496,5/1/20,0.0,0.0,507.0
26839,0,Libya,26.3351,17.228331,5/1/20,2.0,0.0,6.0
26840,0,West Bank and Gaza,31.9522,35.2332,5/1/20,9.0,0.0,679.0
26841,0,Guinea-Bissau,11.8037,-15.1804,5/1/20,52.0,0.0,249.0
26842,0,Mali,17.570692,-3.996166000000001,5/1/20,18.0,0.0,0.0
26843,0,Saint Kitts and Nevis,17.357822,-62.782998,5/1/20,0.0,0.0,3.0
26844,Northwest Territories,Canada,64.8255,-124.8457,5/1/20,0.0,0.0,0.0
26845,Yukon,Canada,64.2823,-135.0,5/1/20,0.0,0.0,21.0
26846,0,Kosovo,42.602636,20.902977,5/1/20,0.0,0.0,26.0
26847,0,Burma,21.9162,95.956,5/1/20,0.0,0.0,3980.0
26848,Anguilla,United Kingdom,18.2206,-63.0686,5/1/20,0.0,0.0,0.0
26849,British Virgin Islands,United Kingdom,18.4207,-64.64,5/1/20,0.0,0.0,24.0
26850,Turks and Caicos Islands,United Kingdom,21.694000000000006,-71.7979,5/1/20,0.0,0.0,7.0
26851,0,MS Zaandam,0.0,0.0,5/1/20,0.0,0.0,0.0
26852,0,Botswana,-22.3285,24.6849,5/1/20,0.0,0.0,0.0
26853,0,Burundi,-3.3731,29.9189,5/1/20,0.0,0.0,2.0
26854,0,Sierra Leone,8.460555000000001,-11.779889,5/1/20,12.0,0.0,1076.0
26855,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,5/1/20,1.0,0.0,0.0
26856,0,Malawi,-13.254307999999998,34.301525,5/1/20,0.0,0.0,7.0
26857,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,5/1/20,0.0,0.0,475.0
26858,Saint Pierre and Miquelon,France,46.8852,-56.3159,5/1/20,0.0,0.0,0.0
26859,0,South Sudan,6.877000000000002,31.307,5/1/20,10.0,0.0,3.0
26860,0,Western Sahara,24.2155,-12.8858,5/1/20,0.0,0.0,0.0
26861,0,Sao Tome and Principe,0.18636,6.613081,5/1/20,2.0,1.0,0.0
26862,0,Yemen,15.552727,48.516388,5/1/20,1.0,0.0,0.0
26863,0,Comoros,-11.6455,43.3333,5/1/20,0.0,0.0,0.0
26864,0,Tajikistan,38.861034,71.276093,5/1/20,0.0,0.0,0.0
26865,0,Lesotho,-29.609988,28.233608,5/1/20,0.0,0.0,0.0
26866,0,Afghanistan,33.0,65.0,5/2/20,134.0,4.0,0.0
26867,0,Albania,41.1533,20.1683,5/2/20,7.0,0.0,0.0
26868,0,Algeria,28.0339,1.6596,5/2/20,141.0,6.0,22.0
26869,0,Andorra,42.5063,1.5218,5/2/20,2.0,1.0,0.0
26870,0,Angola,-11.2027,17.8739,5/2/20,5.0,0.0,12.0
26871,0,Antigua and Barbuda,17.0608,-61.7964,5/2/20,0.0,0.0,0.0
26872,0,Argentina,-38.4161,-63.6167,5/2/20,149.0,12.0,0.0
26873,0,Armenia,40.0691,45.0382,5/2/20,125.0,0.0,1.0
26874,Australian Capital Territory,Australia,-35.4735,149.0124,5/2/20,0.0,0.0,1.0
26875,New South Wales,Australia,-33.8688,151.2093,5/2/20,5.0,1.0,0.0
26876,Northern Territory,Australia,-12.4634,130.8456,5/2/20,2.0,0.0,1.0
26877,Queensland,Australia,-28.0167,153.4,5/2/20,1.0,0.0,0.0
26878,South Australia,Australia,-34.9285,138.6007,5/2/20,0.0,0.0,0.0
26879,Tasmania,Australia,-41.4545,145.9707,5/2/20,0.0,0.0,0.0
26880,Victoria,Australia,-37.8136,144.9631,5/2/20,13.0,0.0,0.0
26881,Western Australia,Australia,-31.9505,115.8605,5/2/20,0.0,0.0,2.0
26882,0,Austria,47.5162,14.5501,5/2/20,27.0,7.0,1.0
26883,0,Azerbaijan,40.1431,47.5769,5/2/20,40.0,0.0,3.0
26884,0,Bahamas,25.0343,-77.3963,5/2/20,2.0,0.0,1.0
26885,0,Bahrain,26.0275,50.55,5/2/20,114.0,0.0,0.0
26886,0,Bangladesh,23.685,90.3563,5/2/20,552.0,5.0,0.0
26887,0,Barbados,13.1939,-59.5432,5/2/20,0.0,0.0,0.0
26888,0,Belarus,53.7098,27.9534,5/2/20,911.0,4.0,0.0
26889,0,Belgium,50.8333,4.0,5/2/20,485.0,62.0,1.0
26890,0,Benin,9.3077,2.3158,5/2/20,0.0,0.0,0.0
26891,0,Bhutan,27.5142,90.4336,5/2/20,0.0,0.0,152.0
26892,0,Bolivia,-16.2902,-63.5887,5/2/20,241.0,5.0,0.0
26893,0,Bosnia and Herzegovina,43.9159,17.6791,5/2/20,58.0,2.0,11.0
26894,0,Brazil,-14.235,-51.9253,5/2/20,4898.0,349.0,17.0
26895,0,Brunei,4.5353,114.7277,5/2/20,0.0,0.0,21.0
26896,0,Bulgaria,42.7339,25.4858,5/2/20,39.0,4.0,40.0
26897,0,Burkina Faso,12.2383,-1.5616,5/2/20,3.0,0.0,0.0
26898,0,Cabo Verde,16.5388,-23.0418,5/2/20,30.0,1.0,30.0
26899,0,Cambodia,11.55,104.9167,5/2/20,0.0,0.0,104.0
26900,0,Cameroon,3.848,11.5021,5/2/20,245.0,3.0,166.0
26901,Alberta,Canada,53.9333,-116.5765,5/2/20,97.0,2.0,0.0
26902,British Columbia,Canada,49.2827,-123.1207,5/2/20,26.0,2.0,0.0
26903,Grand Princess,Canada,37.6489,-122.6655,5/2/20,0.0,0.0,218.0
26904,Manitoba,Canada,53.7609,-98.8139,5/2/20,1.0,0.0,44.0
26905,New Brunswick,Canada,46.5653,-66.4619,5/2/20,0.0,0.0,0.0
26906,Newfoundland and Labrador,Canada,53.1355,-57.6604,5/2/20,0.0,0.0,104.0
26907,Nova Scotia,Canada,44.682,-63.7443,5/2/20,4.0,2.0,0.0
26908,Ontario,Canada,51.2538,-85.3232,5/2/20,441.0,27.0,72.0
26909,Prince Edward Island,Canada,46.5107,-63.4168,5/2/20,0.0,0.0,33.0
26910,Quebec,Canada,52.9399,-73.5491,5/2/20,1008.0,114.0,0.0
26911,Saskatchewan,Canada,52.9399,-106.4509,5/2/20,6.0,0.0,0.0
26912,0,Central African Republic,6.6111,20.9394,5/2/20,0.0,0.0,9.0
26913,0,Chad,15.4542,18.7322,5/2/20,44.0,5.0,0.0
26914,0,Chile,-35.6751,-71.543,5/2/20,1427.0,13.0,0.0
26915,Anhui,China,31.8257,117.2264,5/2/20,0.0,0.0,0.0
26916,Beijing,China,40.1824,116.4142,5/2/20,0.0,0.0,0.0
26917,Chongqing,China,30.0572,107.874,5/2/20,0.0,0.0,1.0
26918,Fujian,China,26.0789,117.9874,5/2/20,0.0,0.0,2.0
26919,Gansu,China,37.8099,101.0583,5/2/20,0.0,0.0,0.0
26920,Guangdong,China,23.3417,113.4244,5/2/20,0.0,0.0,0.0
26921,Guangxi,China,23.8298,108.7881,5/2/20,0.0,0.0,0.0
26922,Guizhou,China,26.8154,106.8748,5/2/20,0.0,0.0,0.0
26923,Hainan,China,19.1959,109.7453,5/2/20,0.0,0.0,54.0
26924,Hebei,China,39.549,116.1306,5/2/20,0.0,0.0,0.0
26925,Heilongjiang,China,47.862,127.7615,5/2/20,0.0,0.0,1.0
26926,Henan,China,33.882,113.614,5/2/20,0.0,0.0,1054.0
26927,Hong Kong,China,22.3,114.2,5/2/20,0.0,0.0,17.0
26928,Hubei,China,30.9756,112.2707,5/2/20,0.0,0.0,0.0
26929,Hunan,China,27.6104,111.7088,5/2/20,0.0,0.0,6.0
26930,Inner Mongolia,China,44.0935,113.9448,5/2/20,0.0,0.0,1800.0
26931,Jiangsu,China,32.9711,119.455,5/2/20,0.0,0.0,9.0
26932,Jiangxi,China,27.614,115.7221,5/2/20,0.0,0.0,0.0
26933,Jilin,China,43.6661,126.1923,5/2/20,0.0,0.0,0.0
26934,Liaoning,China,41.2956,122.6085,5/2/20,0.0,0.0,4.0
26935,Macau,China,22.1667,113.55,5/2/20,0.0,0.0,32.0
26936,Ningxia,China,37.2692,106.1655,5/2/20,0.0,0.0,1.0
26937,Qinghai,China,35.7452,95.9956,5/2/20,0.0,0.0,0.0
26938,Shaanxi,China,35.1917,108.8701,5/2/20,0.0,0.0,6.0
26939,Shandong,China,36.3427,118.1498,5/2/20,0.0,0.0,0.0
26940,Shanghai,China,31.202,121.4491,5/2/20,0.0,0.0,22.0
26941,Shanxi,China,37.5777,112.2922,5/2/20,0.0,0.0,42.0
26942,Sichuan,China,30.6171,102.7103,5/2/20,0.0,0.0,5.0
26943,Tianjin,China,39.3054,117.323,5/2/20,0.0,0.0,1445.0
26944,Tibet,China,31.6927,88.0924,5/2/20,0.0,0.0,64.0
26945,Xinjiang,China,41.1129,85.2401,5/2/20,0.0,0.0,1157.0
